"nrricode","year","forest","count","count1","count2","count3","count.add","samples","ave","abbrev","forestN"
659,2002,9090,726,467,97,162,726,489,1.48466257668712,"CSWA","Superior"
659,2000,9020,262,169,34,59,262,375,0.698666666666667,"CSWA","Chequamegon"
659,2007,9090,375,232,51,92,375,487,0.770020533880904,"CSWA","Superior"
659,2009,9090,456,298,59,99,456,553,0.824593128390597,"CSWA","Superior"
659,2012,9090,344,250,51,43,344,556,0.618705035971223,"CSWA","Superior"
659,2006,9020,228,150,31,47,228,388,0.587628865979381,"CSWA","Chequamegon"
659,2005,9030,360,238,55,67,360,389,0.925449871465296,"CSWA","Chippewa"
659,2010,9090,267,180,47,40,267,535,0.499065420560748,"CSWA","Superior"
659,2008,9020,176,115,27,34,176,380,0.463157894736842,"CSWA","Chequamegon"
659,1999,9030,211,167,18,26,211,396,0.532828282828283,"CSWA","Chippewa"
659,2011,9090,278,184,41,53,278,538,0.516728624535316,"CSWA","Superior"
659,1997,9030,246,151,37,58,246,393,0.625954198473282,"CSWA","Chippewa"
659,1995,9090,368,265,36,67,368,488,0.754098360655738,"CSWA","Superior"
659,1996,9020,103,60,16,27,103,391,0.263427109974425,"CSWA","Chequamegon"
662,2000,9030,31,12,9,10,31,393,0.0788804071246819,"BLBW","Chippewa"
662,1998,9030,84,41,17,26,84,383,0.219321148825065,"BLBW","Chippewa"
662,2005,9020,68,51,7,10,68,383,0.177545691906005,"BLBW","Chequamegon"
662,1996,9030,66,39,13,14,66,391,0.168797953964194,"BLBW","Chippewa"
662,1999,9030,28,19,5,4,28,396,0.0707070707070707,"BLBW","Chippewa"
662,1999,9090,92,64,11,17,92,487,0.188911704312115,"BLBW","Superior"
662,2010,9030,39,23,4,12,39,350,0.111428571428571,"BLBW","Chippewa"
662,2007,9030,102,58,17,27,102,389,0.262210796915167,"BLBW","Chippewa"
662,1997,9090,207,138,32,37,207,487,0.425051334702259,"BLBW","Superior"
662,1998,9020,108,70,12,26,108,387,0.27906976744186,"BLBW","Chequamegon"
662,2001,9030,40,25,5,10,40,390,0.102564102564103,"BLBW","Chippewa"
662,2008,9090,221,129,41,51,221,557,0.396768402154399,"BLBW","Superior"
662,2006,9090,152,102,16,34,152,475,0.32,"BLBW","Superior"
662,1997,9020,93,54,16,23,93,390,0.238461538461538,"BLBW","Chequamegon"
662,2010,9090,150,94,30,26,150,535,0.280373831775701,"BLBW","Superior"
662,2004,9020,110,58,22,30,110,381,0.288713910761155,"BLBW","Chequamegon"
662,2007,9020,107,68,4,35,107,378,0.283068783068783,"BLBW","Chequamegon"
662,2003,9090,171,111,22,38,171,491,0.34826883910387,"BLBW","Superior"
662,2006,9030,58,36,2,20,58,391,0.148337595907928,"BLBW","Chippewa"
662,2000,9090,134,92,17,25,134,484,0.276859504132231,"BLBW","Superior"
662,1995,9090,125,82,17,26,125,488,0.256147540983607,"BLBW","Superior"
662,2007,9090,188,126,24,38,188,487,0.386036960985626,"BLBW","Superior"
662,2009,9030,59,31,6,22,59,390,0.151282051282051,"BLBW","Chippewa"
662,1996,9020,67,38,10,19,67,391,0.171355498721228,"BLBW","Chequamegon"
662,2009,9020,79,47,20,12,79,381,0.207349081364829,"BLBW","Chequamegon"
662,2005,9030,63,35,9,19,63,389,0.161953727506427,"BLBW","Chippewa"
662,2011,9030,74,52,12,10,74,383,0.193211488250653,"BLBW","Chippewa"
662,1995,9030,43,28,8,7,43,390,0.11025641025641,"BLBW","Chippewa"
662,1998,9090,218,135,28,55,218,486,0.448559670781893,"BLBW","Superior"
662,2002,9020,99,62,16,21,99,390,0.253846153846154,"BLBW","Chequamegon"
662,2009,9090,267,181,33,53,267,553,0.482820976491863,"BLBW","Superior"
662,2006,9020,79,57,5,17,79,388,0.20360824742268,"BLBW","Chequamegon"
662,2012,9030,75,39,10,26,75,362,0.207182320441989,"BLBW","Chippewa"
662,1996,9090,161,100,26,35,161,482,0.33402489626556,"BLBW","Superior"
662,2013,9030,95,60,9,26,95,390,0.243589743589744,"BLBW","Chippewa"
662,2013,9090,176,123,22,31,176,563,0.312611012433393,"BLBW","Superior"
662,1995,9020,62,37,13,12,62,385,0.161038961038961,"BLBW","Chequamegon"
662,2003,9020,68,38,12,18,68,387,0.175710594315245,"BLBW","Chequamegon"
662,2008,9030,60,34,6,20,60,361,0.166204986149584,"BLBW","Chippewa"
662,2000,9020,57,31,9,17,57,375,0.152,"BLBW","Chequamegon"
662,2002,9030,100,57,24,19,100,393,0.254452926208651,"BLBW","Chippewa"
662,2001,9090,124,78,14,32,124,491,0.252545824847251,"BLBW","Superior"
662,2004,9030,76,38,17,21,76,395,0.192405063291139,"BLBW","Chippewa"
662,2002,9090,179,113,35,31,179,489,0.366053169734151,"BLBW","Superior"
662,1999,9020,54,40,9,5,54,385,0.14025974025974,"BLBW","Chequamegon"
662,2010,9020,76,37,20,19,76,361,0.210526315789474,"BLBW","Chequamegon"
662,2001,9020,58,33,9,16,58,389,0.149100257069409,"BLBW","Chequamegon"
662,2004,9090,179,119,24,36,179,470,0.380851063829787,"BLBW","Superior"
662,2005,9090,120,78,17,25,120,485,0.247422680412371,"BLBW","Superior"
662,1997,9030,100,58,17,25,100,393,0.254452926208651,"BLBW","Chippewa"
662,2012,9090,230,165,23,42,230,556,0.413669064748201,"BLBW","Superior"
662,2008,9020,82,61,5,16,82,380,0.215789473684211,"BLBW","Chequamegon"
662,2011,9090,155,101,19,35,155,538,0.288104089219331,"BLBW","Superior"
662,2003,9030,98,60,12,26,98,393,0.249363867684478,"BLBW","Chippewa"
667,2006,9090,150,102,19,29,150,475,0.315789473684211,"BTNW","Superior"
667,2006,9020,236,172,24,40,236,388,0.608247422680412,"BTNW","Chequamegon"
667,2001,9020,204,136,24,44,204,389,0.524421593830334,"BTNW","Chequamegon"
667,2004,9020,215,143,28,44,215,381,0.564304461942257,"BTNW","Chequamegon"
667,2013,9030,131,78,15,38,131,390,0.335897435897436,"BTNW","Chippewa"
667,2005,9090,147,92,25,30,147,485,0.303092783505155,"BTNW","Superior"
667,1995,9020,240,160,35,45,240,385,0.623376623376623,"BTNW","Chequamegon"
667,2000,9030,119,73,14,32,119,393,0.302798982188295,"BTNW","Chippewa"
667,2009,9020,263,164,34,65,263,381,0.690288713910761,"BTNW","Chequamegon"
667,1995,9090,117,79,17,21,117,488,0.239754098360656,"BTNW","Superior"
667,2008,9030,108,62,12,34,108,361,0.299168975069252,"BTNW","Chippewa"
667,1997,9090,129,89,19,21,129,487,0.264887063655031,"BTNW","Superior"
667,2008,9090,178,115,15,48,178,557,0.319569120287253,"BTNW","Superior"
667,1999,9030,97,67,17,13,97,396,0.244949494949495,"BTNW","Chippewa"
667,1997,9030,63,43,9,11,63,393,0.16030534351145,"BTNW","Chippewa"
667,2010,9020,181,118,26,37,181,361,0.501385041551247,"BTNW","Chequamegon"
667,2000,9020,314,205,46,63,314,375,0.837333333333333,"BTNW","Chequamegon"
667,2010,9030,94,59,12,23,94,350,0.268571428571429,"BTNW","Chippewa"
667,2009,9030,168,100,27,41,168,390,0.430769230769231,"BTNW","Chippewa"
667,2002,9090,148,96,24,28,148,489,0.302658486707566,"BTNW","Superior"
667,2004,9030,151,85,27,39,151,395,0.382278481012658,"BTNW","Chippewa"
667,2011,9090,112,57,20,35,112,538,0.20817843866171,"BTNW","Superior"
667,2003,9030,142,88,17,37,142,393,0.361323155216285,"BTNW","Chippewa"
667,2007,9030,177,98,25,54,177,389,0.455012853470437,"BTNW","Chippewa"
667,2007,9090,219,124,37,58,219,487,0.449691991786448,"BTNW","Superior"
667,2002,9030,122,71,19,32,122,393,0.310432569974555,"BTNW","Chippewa"
667,1995,9030,83,55,12,16,83,390,0.212820512820513,"BTNW","Chippewa"
667,2003,9090,155,112,16,27,155,491,0.315682281059063,"BTNW","Superior"
667,2005,9030,111,77,14,20,111,389,0.285347043701799,"BTNW","Chippewa"
667,2005,9020,237,169,24,44,237,383,0.618798955613577,"BTNW","Chequamegon"
667,1997,9020,220,124,43,53,220,390,0.564102564102564,"BTNW","Chequamegon"
667,2003,9020,272,177,35,60,272,387,0.702842377260982,"BTNW","Chequamegon"
667,2012,9030,185,99,35,51,185,362,0.511049723756906,"BTNW","Chippewa"
667,2002,9020,279,190,38,51,279,390,0.715384615384615,"BTNW","Chequamegon"
667,1998,9020,251,148,41,62,251,387,0.648578811369509,"BTNW","Chequamegon"
667,1998,9090,125,80,19,26,125,486,0.257201646090535,"BTNW","Superior"
667,2007,9020,254,155,35,64,254,378,0.671957671957672,"BTNW","Chequamegon"
667,1999,9090,114,85,18,11,114,487,0.234086242299795,"BTNW","Superior"
667,2008,9020,221,140,40,41,221,380,0.581578947368421,"BTNW","Chequamegon"
667,1996,9090,140,93,20,27,140,482,0.29045643153527,"BTNW","Superior"
667,2000,9090,161,89,31,41,161,484,0.332644628099174,"BTNW","Superior"
667,2009,9090,197,127,31,39,197,553,0.35623869801085,"BTNW","Superior"
667,1998,9030,106,67,16,23,106,383,0.276762402088773,"BTNW","Chippewa"
667,1999,9020,238,162,36,40,238,385,0.618181818181818,"BTNW","Chequamegon"
667,2013,9090,256,149,45,62,256,563,0.454706927175844,"BTNW","Superior"
667,2004,9090,121,79,15,27,121,470,0.257446808510638,"BTNW","Superior"
667,2006,9030,137,99,9,29,137,391,0.350383631713555,"BTNW","Chippewa"
667,2001,9090,131,80,18,33,131,491,0.266802443991853,"BTNW","Superior"
667,1996,9020,246,143,46,57,246,391,0.629156010230179,"BTNW","Chequamegon"
667,2011,9030,103,72,12,19,103,383,0.268929503916449,"BTNW","Chippewa"
667,1996,9030,96,56,18,22,96,391,0.245524296675192,"BTNW","Chippewa"
667,2010,9090,135,80,22,33,135,535,0.252336448598131,"BTNW","Superior"
667,2012,9090,232,159,36,37,232,556,0.41726618705036,"BTNW","Superior"
667,2001,9030,108,75,13,20,108,390,0.276923076923077,"BTNW","Chippewa"
671,2013,9030,159,78,22,59,159,390,0.407692307692308,"PIWA","Chippewa"
671,2001,9020,29,15,5,9,29,389,0.0745501285347044,"PIWA","Chequamegon"
671,2012,9090,55,35,13,7,55,556,0.0989208633093525,"PIWA","Superior"
671,2010,9090,23,11,7,5,23,535,0.0429906542056075,"PIWA","Superior"
671,2002,9090,14,9,0,5,14,489,0.0286298568507157,"PIWA","Superior"
671,2012,9030,164,99,15,50,164,362,0.453038674033149,"PIWA","Chippewa"
671,2007,9090,20,16,1,3,20,487,0.0410677618069815,"PIWA","Superior"
671,2004,9030,132,80,20,32,132,395,0.334177215189873,"PIWA","Chippewa"
671,1997,9020,23,15,2,6,23,390,0.058974358974359,"PIWA","Chequamegon"
671,1999,9090,6,6,0,0,6,487,0.0123203285420945,"PIWA","Superior"
671,2003,9020,36,25,4,7,36,387,0.0930232558139535,"PIWA","Chequamegon"
671,2002,9020,35,18,3,14,35,390,0.0897435897435897,"PIWA","Chequamegon"
671,2010,9020,40,19,9,12,40,361,0.110803324099723,"PIWA","Chequamegon"
671,2008,9030,66,34,12,20,66,361,0.182825484764543,"PIWA","Chippewa"
671,1997,9090,19,12,2,5,19,487,0.0390143737166324,"PIWA","Superior"
671,2011,9090,31,18,9,4,31,538,0.0576208178438662,"PIWA","Superior"
671,2006,9090,16,12,2,2,16,475,0.0336842105263158,"PIWA","Superior"
671,2001,9090,26,19,5,2,26,491,0.0529531568228106,"PIWA","Superior"
671,2007,9020,65,37,11,17,65,378,0.171957671957672,"PIWA","Chequamegon"
671,1998,9090,15,5,3,7,15,486,0.0308641975308642,"PIWA","Superior"
671,1998,9030,120,68,17,35,120,383,0.31331592689295,"PIWA","Chippewa"
671,2005,9020,20,13,4,3,20,383,0.0522193211488251,"PIWA","Chequamegon"
671,1995,9030,75,51,13,11,75,390,0.192307692307692,"PIWA","Chippewa"
671,1999,9020,27,17,5,5,27,385,0.0701298701298701,"PIWA","Chequamegon"
671,2004,9020,40,20,6,14,40,381,0.10498687664042,"PIWA","Chequamegon"
671,2000,9030,100,61,16,23,100,393,0.254452926208651,"PIWA","Chippewa"
671,2003,9090,20,15,3,2,20,491,0.0407331975560081,"PIWA","Superior"
671,2010,9030,73,45,11,17,73,350,0.208571428571429,"PIWA","Chippewa"
671,2002,9030,89,63,9,17,89,393,0.2264631043257,"PIWA","Chippewa"
671,2009,9030,70,40,10,20,70,390,0.179487179487179,"PIWA","Chippewa"
671,2006,9020,34,22,6,6,34,388,0.0876288659793814,"PIWA","Chequamegon"
671,2000,9090,38,27,6,5,38,484,0.0785123966942149,"PIWA","Superior"
671,2000,9020,48,29,6,13,48,375,0.128,"PIWA","Chequamegon"
671,2007,9030,215,120,33,62,215,389,0.552699228791774,"PIWA","Chippewa"
671,2005,9030,53,32,9,12,53,389,0.136246786632391,"PIWA","Chippewa"
671,2008,9090,38,14,11,13,38,557,0.0682226211849192,"PIWA","Superior"
671,2011,9030,46,31,10,5,46,383,0.120104438642298,"PIWA","Chippewa"
671,1996,9020,26,18,7,1,26,391,0.0664961636828645,"PIWA","Chequamegon"
671,2013,9090,39,16,6,17,39,563,0.0692717584369449,"PIWA","Superior"
671,1997,9030,64,38,14,12,64,393,0.162849872773537,"PIWA","Chippewa"
671,2008,9020,58,36,7,15,58,380,0.152631578947368,"PIWA","Chequamegon"
671,1995,9090,11,8,1,2,11,488,0.0225409836065574,"PIWA","Superior"
671,2003,9030,104,70,15,19,104,393,0.264631043256997,"PIWA","Chippewa"
671,1995,9020,25,17,5,3,25,385,0.0649350649350649,"PIWA","Chequamegon"
671,2006,9030,91,53,14,24,91,391,0.232736572890026,"PIWA","Chippewa"
671,1998,9020,54,29,11,14,54,387,0.13953488372093,"PIWA","Chequamegon"
671,1999,9030,34,32,1,1,34,396,0.0858585858585859,"PIWA","Chippewa"
671,2009,9020,26,15,6,5,26,381,0.068241469816273,"PIWA","Chequamegon"
671,2009,9090,12,5,1,6,12,553,0.0216998191681736,"PIWA","Superior"
671,2004,9090,12,7,4,1,12,470,0.025531914893617,"PIWA","Superior"
671,1996,9090,13,6,4,3,13,482,0.0269709543568465,"PIWA","Superior"
671,1996,9030,70,44,12,14,70,391,0.179028132992327,"PIWA","Chippewa"
671,2005,9090,15,5,3,7,15,485,0.0309278350515464,"PIWA","Superior"
671,2001,9030,94,53,21,20,94,390,0.241025641025641,"PIWA","Chippewa"
672,1996,9020,6,4,0,2,6,391,0.0153452685421995,"WPWA","Chequamegon"
672,1998,9030,9,6,1,2,9,383,0.0234986945169713,"WPWA","Chippewa"
672,2009,9090,0,0,0,0,1,553,0,"WPWA","Superior"
672,2007,9030,21,9,4,8,21,389,0.0539845758354756,"WPWA","Chippewa"
672,2005,9030,15,7,2,6,15,389,0.038560411311054,"WPWA","Chippewa"
672,1997,9090,1,0,0,1,1,487,0.00205338809034908,"WPWA","Superior"
672,2013,9030,20,11,3,6,20,390,0.0512820512820513,"WPWA","Chippewa"
672,2004,9090,0,0,0,0,1,470,0,"WPWA","Superior"
672,2003,9020,10,4,3,3,10,387,0.0258397932816537,"WPWA","Chequamegon"
672,1996,9090,7,6,1,0,7,482,0.0145228215767635,"WPWA","Superior"
672,2008,9030,9,4,1,4,9,361,0.0249307479224377,"WPWA","Chippewa"
672,2013,9090,8,5,1,2,8,563,0.0142095914742451,"WPWA","Superior"
672,2001,9030,30,20,8,2,30,390,0.0769230769230769,"WPWA","Chippewa"
672,2004,9020,11,7,1,3,11,381,0.0288713910761155,"WPWA","Chequamegon"
672,1995,9090,0,0,0,0,1,488,0,"WPWA","Superior"
672,2006,9030,7,3,3,1,7,391,0.0179028132992327,"WPWA","Chippewa"
672,2006,9090,0,0,0,0,1,475,0,"WPWA","Superior"
672,2010,9030,3,0,1,2,3,350,0.00857142857142857,"WPWA","Chippewa"
672,2002,9020,3,3,0,0,3,390,0.00769230769230769,"WPWA","Chequamegon"
672,1995,9030,11,7,2,2,11,390,0.0282051282051282,"WPWA","Chippewa"
672,1995,9020,0,0,0,0,1,385,0,"WPWA","Chequamegon"
672,2009,9020,1,1,0,0,1,381,0.0026246719160105,"WPWA","Chequamegon"
672,2008,9020,3,3,0,0,3,380,0.00789473684210526,"WPWA","Chequamegon"
672,2000,9030,17,11,2,4,17,393,0.0432569974554707,"WPWA","Chippewa"
672,2010,9020,5,4,1,0,5,361,0.0138504155124654,"WPWA","Chequamegon"
672,1999,9090,2,0,2,0,2,487,0.00410677618069815,"WPWA","Superior"
672,2006,9020,13,7,1,5,13,388,0.0335051546391753,"WPWA","Chequamegon"
672,2010,9090,4,2,1,1,4,535,0.00747663551401869,"WPWA","Superior"
672,2002,9030,13,9,0,4,13,393,0.0330788804071247,"WPWA","Chippewa"
672,2011,9090,0,0,0,0,1,538,0,"WPWA","Superior"
672,2012,9030,4,2,2,0,4,362,0.0110497237569061,"WPWA","Chippewa"
672,2001,9090,3,3,0,0,3,491,0.00610997963340122,"WPWA","Superior"
672,2011,9030,10,9,0,1,10,383,0.0261096605744125,"WPWA","Chippewa"
672,1996,9030,22,14,4,4,22,391,0.0562659846547315,"WPWA","Chippewa"
672,2000,9020,4,2,0,2,4,375,0.0106666666666667,"WPWA","Chequamegon"
672,1999,9030,11,10,0,1,11,396,0.0277777777777778,"WPWA","Chippewa"
672,1999,9020,11,9,1,1,11,385,0.0285714285714286,"WPWA","Chequamegon"
672,2007,9090,1,0,0,1,1,487,0.00205338809034908,"WPWA","Superior"
672,2007,9020,8,5,0,3,8,378,0.0211640211640212,"WPWA","Chequamegon"
672,2000,9090,0,0,0,0,1,484,0,"WPWA","Superior"
672,2003,9090,0,0,0,0,1,491,0,"WPWA","Superior"
672,2012,9090,5,4,1,0,5,556,0.00899280575539568,"WPWA","Superior"
672,2008,9090,0,0,0,0,1,557,0,"WPWA","Superior"
672,1998,9020,7,3,2,2,7,387,0.0180878552971576,"WPWA","Chequamegon"
672,2005,9020,9,7,0,2,9,383,0.0234986945169713,"WPWA","Chequamegon"
672,2009,9030,4,3,0,1,4,390,0.0102564102564103,"WPWA","Chippewa"
672,2005,9090,1,0,1,0,1,485,0.00206185567010309,"WPWA","Superior"
672,2001,9020,11,7,3,1,11,389,0.0282776349614396,"WPWA","Chequamegon"
672,1997,9020,6,2,3,1,6,390,0.0153846153846154,"WPWA","Chequamegon"
672,1997,9030,0,0,0,0,1,393,0,"WPWA","Chippewa"
672,2002,9090,3,3,0,0,3,489,0.00613496932515337,"WPWA","Superior"
672,2004,9030,19,15,1,3,19,395,0.0481012658227848,"WPWA","Chippewa"
672,1998,9090,5,2,0,3,5,486,0.0102880658436214,"WPWA","Superior"
672,2003,9030,24,12,4,8,24,393,0.0610687022900763,"WPWA","Chippewa"
674,2011,9090,948,698,87,163,948,538,1.76208178438662,"OVEN","Superior"
674,2006,9020,1023,797,89,137,1023,388,2.63659793814433,"OVEN","Chequamegon"
674,1998,9030,602,404,88,110,602,383,1.57180156657963,"OVEN","Chippewa"
674,2001,9030,808,491,128,189,808,390,2.07179487179487,"OVEN","Chippewa"
674,2006,9090,916,647,103,166,916,475,1.92842105263158,"OVEN","Superior"
674,1996,9030,573,397,94,82,573,391,1.46547314578005,"OVEN","Chippewa"
674,2005,9030,981,640,144,197,981,389,2.52185089974293,"OVEN","Chippewa"
674,1996,9020,844,638,111,95,844,391,2.15856777493606,"OVEN","Chequamegon"
674,1995,9090,755,582,81,92,755,488,1.54713114754098,"OVEN","Superior"
674,2013,9030,978,668,120,190,978,390,2.50769230769231,"OVEN","Chippewa"
674,2010,9090,960,675,114,171,960,535,1.79439252336449,"OVEN","Superior"
674,2009,9090,1225,839,153,233,1225,553,2.21518987341772,"OVEN","Superior"
674,2012,9030,776,561,92,123,776,362,2.14364640883978,"OVEN","Chippewa"
674,2008,9030,749,553,80,116,749,361,2.07479224376731,"OVEN","Chippewa"
674,2004,9020,1183,904,118,161,1183,381,3.10498687664042,"OVEN","Chequamegon"
674,1995,9020,826,647,98,81,826,385,2.14545454545455,"OVEN","Chequamegon"
674,1996,9090,872,673,115,84,872,482,1.80912863070539,"OVEN","Superior"
674,1997,9090,838,635,95,108,838,487,1.72073921971253,"OVEN","Superior"
674,2009,9030,1019,698,144,177,1019,390,2.61282051282051,"OVEN","Chippewa"
674,1997,9020,817,616,96,105,817,390,2.09487179487179,"OVEN","Chequamegon"
674,1998,9020,851,650,83,118,851,387,2.19896640826873,"OVEN","Chequamegon"
674,2004,9090,1259,855,169,235,1259,470,2.67872340425532,"OVEN","Superior"
674,2000,9020,1155,767,148,240,1155,375,3.08,"OVEN","Chequamegon"
674,2011,9030,687,521,69,97,687,383,1.79373368146214,"OVEN","Chippewa"
674,2009,9020,1037,753,123,161,1037,381,2.72178477690289,"OVEN","Chequamegon"
674,2005,9020,1085,859,103,123,1085,383,2.83289817232376,"OVEN","Chequamegon"
674,2007,9030,835,523,131,181,835,389,2.14652956298201,"OVEN","Chippewa"
674,2012,9090,908,684,86,138,908,556,1.63309352517986,"OVEN","Superior"
674,2010,9020,897,661,96,140,897,361,2.48476454293629,"OVEN","Chequamegon"
674,2013,9090,1419,1018,145,256,1419,563,2.52042628774423,"OVEN","Superior"
674,2006,9030,710,495,81,134,710,391,1.81585677749361,"OVEN","Chippewa"
674,2003,9020,1232,965,90,177,1232,387,3.18346253229974,"OVEN","Chequamegon"
674,2001,9020,1049,755,118,176,1049,389,2.69665809768638,"OVEN","Chequamegon"
674,2007,9020,1003,691,122,190,1003,378,2.65343915343915,"OVEN","Chequamegon"
674,2007,9090,1168,774,151,243,1168,487,2.39835728952772,"OVEN","Superior"
674,2002,9030,868,537,137,194,868,393,2.20865139949109,"OVEN","Chippewa"
674,1999,9090,954,788,82,84,954,487,1.95893223819302,"OVEN","Superior"
674,2005,9090,1208,791,150,267,1208,485,2.49072164948454,"OVEN","Superior"
674,1999,9020,888,723,96,69,888,385,2.30649350649351,"OVEN","Chequamegon"
674,2010,9030,635,436,88,111,635,350,1.81428571428571,"OVEN","Chippewa"
674,2008,9020,865,699,64,102,865,380,2.27631578947368,"OVEN","Chequamegon"
674,2008,9090,1008,774,96,138,1008,557,1.8096947935368,"OVEN","Superior"
674,2003,9090,1274,939,137,198,1274,491,2.59470468431772,"OVEN","Superior"
674,2000,9030,666,437,89,140,666,393,1.69465648854962,"OVEN","Chippewa"
674,1997,9030,539,370,70,99,539,393,1.37150127226463,"OVEN","Chippewa"
674,2002,9090,1698,1132,245,321,1698,489,3.47239263803681,"OVEN","Superior"
674,1998,9090,857,596,111,150,857,486,1.76337448559671,"OVEN","Superior"
674,2002,9020,1396,1024,162,210,1396,390,3.57948717948718,"OVEN","Chequamegon"
674,1995,9030,579,428,67,84,579,390,1.48461538461538,"OVEN","Chippewa"
674,1999,9030,537,418,51,68,537,396,1.35606060606061,"OVEN","Chippewa"
674,2000,9090,1230,805,163,262,1230,484,2.54132231404959,"OVEN","Superior"
674,2004,9030,927,590,139,198,927,395,2.34683544303797,"OVEN","Chippewa"
674,2001,9090,1364,889,202,273,1364,491,2.77800407331976,"OVEN","Superior"
674,2003,9030,832,599,94,139,832,393,2.11704834605598,"OVEN","Chippewa"
675,1995,9020,33,19,7,7,33,385,0.0857142857142857,"NOWA","Chequamegon"
675,2011,9090,19,8,5,6,19,538,0.0353159851301115,"NOWA","Superior"
675,1996,9090,16,8,3,5,16,482,0.033195020746888,"NOWA","Superior"
675,2013,9030,25,9,6,10,25,390,0.0641025641025641,"NOWA","Chippewa"
675,2000,9030,18,12,2,4,18,393,0.0458015267175573,"NOWA","Chippewa"
675,1996,9030,17,12,2,3,17,391,0.0434782608695652,"NOWA","Chippewa"
675,2005,9030,14,7,3,4,14,389,0.0359897172236504,"NOWA","Chippewa"
675,2001,9030,22,14,3,5,22,390,0.0564102564102564,"NOWA","Chippewa"
675,1998,9020,21,12,3,6,21,387,0.0542635658914729,"NOWA","Chequamegon"
675,1999,9090,23,16,3,4,23,487,0.0472279260780287,"NOWA","Superior"
675,2005,9020,49,30,7,12,49,383,0.127937336814621,"NOWA","Chequamegon"
675,2006,9090,26,17,6,3,26,475,0.0547368421052632,"NOWA","Superior"
675,2000,9020,27,15,2,10,27,375,0.072,"NOWA","Chequamegon"
675,1996,9020,39,26,9,4,39,391,0.0997442455242967,"NOWA","Chequamegon"
675,2008,9030,26,16,3,7,26,361,0.07202216066482,"NOWA","Chippewa"
675,1995,9030,7,5,0,2,7,390,0.0179487179487179,"NOWA","Chippewa"
675,2004,9030,38,21,3,14,38,395,0.0962025316455696,"NOWA","Chippewa"
675,2006,9020,26,17,4,5,26,388,0.0670103092783505,"NOWA","Chequamegon"
675,1997,9020,44,26,9,9,44,390,0.112820512820513,"NOWA","Chequamegon"
675,2007,9090,17,6,4,7,17,487,0.0349075975359343,"NOWA","Superior"
675,2002,9020,80,56,8,16,80,390,0.205128205128205,"NOWA","Chequamegon"
675,2003,9090,13,7,1,5,13,491,0.0264765784114053,"NOWA","Superior"
